년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2022,중구,79 ,58 ,32 ,22 ,15 ,1 ,0 ,3 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 
2022,중구,80 ,87 ,45 ,22 ,20 ,0 ,0 ,6 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 
2022,중구,81 ,59 ,31 ,17 ,22 ,0 ,1 ,4 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 
2022,중구,82 ,43 ,30 ,14 ,22 ,0 ,0 ,7 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2022,중구,83 ,41 ,36 ,14 ,9 ,1 ,0 ,4 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 
2022,중구,84 ,40 ,36 ,13 ,6 ,0 ,0 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
2022,중구,85 ,44 ,19 ,9 ,6 ,0 ,0 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
2022,중구,86 ,32 ,25 ,10 ,9 ,0 ,1 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,중구,87 ,34 ,34 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,88 ,26 ,21 ,7 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,중구,89 ,25 ,23 ,2 ,9 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,중구,90 ,16 ,21 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,91 ,16 ,10 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
2022,중구,92 ,12 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,93 ,5 ,14 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
2022,중구,94 ,6 ,12 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,95 ,6 ,14 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,96 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,97 ,1 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,98 ,1 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,99 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,100 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,중구,101 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,2 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,3 ,0 ,1 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,4 ,2 ,1 ,0 ,4 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,5 ,0 ,0 ,0 ,3 ,2 ,0 ,0 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,0 
2022,용산구,6 ,0 ,2 ,0 ,1 ,7 ,0 ,0 ,9 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,7 ,0 ,0 ,0 ,4 ,5 ,0 ,0 ,9 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,8 ,0 ,0 ,1 ,2 ,3 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,1 ,0 ,0 
2022,용산구,9 ,0 ,0 ,0 ,4 ,4 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,10 ,0 ,0 ,1 ,0 ,16 ,0 ,1 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,용산구,11 ,0 ,0 ,0 ,1 ,7 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,12 ,1 ,0 ,0 ,1 ,13 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,13 ,0 ,1 ,1 ,2 ,11 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,용산구,14 ,0 ,0 ,1 ,1 ,7 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,15 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,16 ,0 ,0 ,1 ,1 ,2 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,17 ,1 ,1 ,0 ,3 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,18 ,1 ,4 ,0 ,4 ,13 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,19 ,0 ,3 ,1 ,5 ,10 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
2022,용산구,20 ,3 ,2 ,3 ,5 ,8 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,21 ,1 ,0 ,0 ,3 ,8 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,22 ,4 ,2 ,3 ,3 ,16 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,23 ,3 ,1 ,0 ,1 ,13 ,0 ,1 ,6 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,용산구,24 ,6 ,0 ,0 ,2 ,8 ,1 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,25 ,5 ,3 ,4 ,0 ,12 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,26 ,7 ,3 ,2 ,5 ,13 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,27 ,4 ,3 ,1 ,0 ,10 ,3 ,1 ,4 ,0 ,0 ,0 ,1 ,1 ,0 ,0 
2022,용산구,28 ,7 ,4 ,2 ,0 ,12 ,1 ,2 ,5 ,0 ,0 ,0 ,0 ,2 ,0 ,0 
2022,용산구,29 ,12 ,2 ,6 ,2 ,12 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,30 ,7 ,1 ,7 ,3 ,8 ,3 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,31 ,7 ,3 ,5 ,3 ,12 ,2 ,2 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
2022,용산구,32 ,9 ,1 ,7 ,2 ,9 ,0 ,0 ,4 ,0 ,1 ,0 ,0 ,1 ,0 ,0 
2022,용산구,33 ,9 ,6 ,5 ,2 ,9 ,1 ,0 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,용산구,34 ,16 ,2 ,7 ,5 ,6 ,1 ,2 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,용산구,35 ,7 ,1 ,3 ,2 ,13 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,36 ,9 ,5 ,4 ,5 ,13 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,37 ,14 ,2 ,8 ,2 ,9 ,3 ,3 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,38 ,9 ,3 ,6 ,1 ,8 ,4 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,39 ,19 ,3 ,0 ,3 ,4 ,4 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 
2022,용산구,40 ,18 ,6 ,1 ,6 ,11 ,4 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
2022,용산구,41 ,19 ,1 ,9 ,3 ,8 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,42 ,18 ,4 ,9 ,4 ,16 ,5 ,2 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,1 
2022,용산구,43 ,19 ,3 ,9 ,3 ,15 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,44 ,21 ,1 ,4 ,2 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,용산구,45 ,18 ,5 ,8 ,6 ,13 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,46 ,25 ,5 ,9 ,5 ,7 ,7 ,7 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 
2022,용산구,47 ,24 ,3 ,7 ,3 ,13 ,4 ,4 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 
2022,용산구,48 ,39 ,4 ,6 ,9 ,6 ,9 ,5 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 
2022,용산구,49 ,40 ,5 ,14 ,6 ,4 ,2 ,11 ,0 ,3 ,0 ,0 ,2 ,0 ,0 ,0 
2022,용산구,50 ,29 ,4 ,9 ,2 ,6 ,9 ,4 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 
2022,용산구,51 ,28 ,10 ,11 ,11 ,8 ,12 ,3 ,0 ,1 ,1 ,2 ,5 ,0 ,0 ,0 
2022,용산구,52 ,40 ,6 ,13 ,7 ,7 ,9 ,9 ,0 ,2 ,1 ,0 ,3 ,2 ,0 ,2 
2022,용산구,53 ,58 ,4 ,16 ,9 ,12 ,10 ,10 ,0 ,2 ,0 ,1 ,2 ,1 ,0 ,0 
2022,용산구,54 ,62 ,5 ,9 ,6 ,6 ,14 ,11 ,0 ,0 ,0 ,2 ,1 ,1 ,2 ,0 
2022,용산구,55 ,50 ,10 ,11 ,9 ,5 ,8 ,18 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 
2022,용산구,56 ,52 ,6 ,13 ,10 ,9 ,6 ,8 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,0 
2022,용산구,57 ,54 ,8 ,17 ,5 ,4 ,11 ,7 ,0 ,1 ,2 ,0 ,2 ,0 ,1 ,0 
2022,용산구,58 ,64 ,9 ,20 ,11 ,8 ,10 ,6 ,0 ,2 ,0 ,1 ,3 ,0 ,0 ,1 
2022,용산구,59 ,51 ,15 ,13 ,8 ,7 ,11 ,8 ,0 ,3 ,0 ,3 ,2 ,0 ,0 ,0 
2022,용산구,60 ,64 ,9 ,27 ,9 ,4 ,12 ,15 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,0 
2022,용산구,61 ,87 ,14 ,20 ,15 ,4 ,9 ,7 ,0 ,2 ,1 ,2 ,1 ,0 ,0 ,1 
2022,용산구,62 ,73 ,9 ,19 ,14 ,5 ,11 ,10 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 
2022,용산구,63 ,84 ,28 ,24 ,10 ,4 ,4 ,14 ,0 ,1 ,2 ,0 ,2 ,2 ,1 ,0 
2022,용산구,64 ,72 ,19 ,25 ,15 ,1 ,5 ,8 ,0 ,3 ,3 ,2 ,3 ,0 ,0 ,0 
2022,용산구,65 ,74 ,23 ,19 ,13 ,1 ,7 ,12 ,0 ,4 ,1 ,1 ,3 ,0 ,0 ,0 
2022,용산구,66 ,90 ,15 ,30 ,20 ,2 ,5 ,12 ,0 ,1 ,0 ,2 ,6 ,1 ,0 ,0 
2022,용산구,67 ,73 ,12 ,20 ,16 ,2 ,7 ,9 ,0 ,2 ,0 ,2 ,2 ,1 ,0 ,0 
2022,용산구,68 ,101 ,21 ,24 ,21 ,2 ,6 ,6 ,0 ,1 ,2 ,3 ,4 ,0 ,0 ,0 
2022,용산구,69 ,73 ,12 ,19 ,15 ,0 ,7 ,9 ,0 ,0 ,3 ,1 ,2 ,1 ,0 ,0 
2022,용산구,70 ,82 ,16 ,19 ,24 ,3 ,9 ,9 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,0 
2022,용산구,71 ,67 ,21 ,23 ,13 ,2 ,2 ,6 ,0 ,1 ,3 ,3 ,1 ,0 ,1 ,0 
2022,용산구,72 ,62 ,30 ,25 ,23 ,0 ,1 ,9 ,0 ,1 ,2 ,2 ,2 ,0 ,0 ,0 
2022,용산구,73 ,85 ,26 ,27 ,20 ,0 ,2 ,7 ,0 ,0 ,2 ,2 ,1 ,0 ,0 ,0 
2022,용산구,74 ,93 ,34 ,26 ,13 ,2 ,4 ,9 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 
2022,용산구,75 ,97 ,37 ,21 ,24 ,3 ,1 ,4 ,0 ,2 ,3 ,3 ,1 ,1 ,0 ,0 
2022,용산구,76 ,77 ,31 ,23 ,24 ,0 ,0 ,6 ,0 ,1 ,2 ,0 ,1 ,0 ,0 ,0 
2022,용산구,77 ,72 ,38 ,22 ,14 ,0 ,2 ,10 ,0 ,0 ,1 ,2 ,0 ,0 ,1 ,0 
2022,용산구,78 ,77 ,32 ,22 ,16 ,0 ,0 ,10 ,0 ,1 ,2 ,0 ,0 ,0 ,1 ,0 
2022,용산구,79 ,86 ,44 ,22 ,20 ,0 ,2 ,6 ,0 ,1 ,2 ,0 ,0 ,0 ,2 ,0 
2022,용산구,80 ,99 ,50 ,26 ,21 ,1 ,0 ,6 ,0 ,0 ,5 ,1 ,0 ,0 ,1 ,0 
2022,용산구,81 ,66 ,61 ,10 ,18 ,1 ,1 ,8 ,0 ,0 ,5 ,2 ,0 ,0 ,0 ,0 
2022,용산구,82 ,77 ,43 ,21 ,18 ,1 ,0 ,9 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 
2022,용산구,83 ,67 ,46 ,20 ,27 ,0 ,1 ,9 ,0 ,1 ,3 ,1 ,0 ,0 ,2 ,0 
2022,용산구,84 ,59 ,55 ,18 ,23 ,0 ,0 ,2 ,0 ,2 ,2 ,0 ,1 ,1 ,0 ,0 
2022,용산구,85 ,65 ,36 ,17 ,16 ,0 ,0 ,5 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
2022,용산구,86 ,46 ,40 ,17 ,8 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
2022,용산구,87 ,45 ,38 ,12 ,11 ,0 ,0 ,5 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,88 ,35 ,36 ,7 ,13 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,89 ,31 ,26 ,8 ,7 ,0 ,0 ,2 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
2022,용산구,90 ,23 ,26 ,8 ,6 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,91 ,17 ,30 ,5 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,92 ,14 ,18 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,93 ,6 ,10 ,3 ,2 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
2022,용산구,94 ,6 ,9 ,2 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,95 ,3 ,6 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,96 ,1 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,97 ,2 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
2022,용산구,98 ,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,99 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,101 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,103 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,106 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,용산구,109 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,1 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,2 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,3 ,0 ,2 ,0 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,4 ,0 ,1 ,0 ,4 ,0 ,0 ,0 ,5 ,2 ,0 ,0 ,1 ,0 ,0 ,0 
2022,성동구,5 ,0 ,1 ,0 ,3 ,2 ,0 ,0 ,6 ,5 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,6 ,0 ,3 ,0 ,1 ,5 ,0 ,0 ,15 ,5 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,7 ,0 ,0 ,0 ,2 ,7 ,0 ,0 ,10 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,8 ,2 ,1 ,0 ,4 ,6 ,0 ,0 ,12 ,4 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,9 ,1 ,1 ,0 ,2 ,14 ,0 ,0 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,10 ,0 ,1 ,1 ,2 ,7 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,1 
2022,성동구,11 ,0 ,2 ,0 ,3 ,7 ,0 ,0 ,9 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,12 ,0 ,0 ,0 ,1 ,12 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,13 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,14 ,2 ,0 ,0 ,1 ,9 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,성동구,15 ,0 ,1 ,1 ,2 ,11 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,16 ,2 ,0 ,0 ,3 ,5 ,0 ,0 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,성동구,17 ,1 ,0 ,1 ,0 ,14 ,0 ,0 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,성동구,18 ,2 ,0 ,0 ,1 ,13 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,성동구,19 ,4 ,0 ,0 ,2 ,10 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,20 ,4 ,1 ,2 ,2 ,18 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,21 ,5 ,1 ,5 ,2 ,16 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,22 ,1 ,2 ,1 ,3 ,19 ,1 ,0 ,6 ,1 ,0 ,0 ,0 ,1 ,3 ,0 
2022,성동구,23 ,6 ,1 ,6 ,2 ,19 ,2 ,1 ,9 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,24 ,3 ,3 ,4 ,4 ,24 ,0 ,0 ,8 ,0 ,0 ,0 ,1 ,0 ,1 ,0 
2022,성동구,25 ,5 ,1 ,2 ,3 ,23 ,0 ,2 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,26 ,7 ,2 ,1 ,4 ,32 ,0 ,1 ,5 ,1 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,27 ,9 ,4 ,5 ,4 ,20 ,3 ,0 ,8 ,0 ,0 ,0 ,0 ,1 ,1 ,0 
2022,성동구,28 ,11 ,3 ,1 ,5 ,18 ,3 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,0 
2022,성동구,29 ,5 ,2 ,2 ,4 ,14 ,6 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,30 ,14 ,5 ,4 ,3 ,11 ,5 ,4 ,6 ,0 ,0 ,0 ,1 ,1 ,0 ,0 
2022,성동구,31 ,9 ,0 ,4 ,3 ,17 ,2 ,3 ,6 ,0 ,0 ,0 ,0 ,1 ,1 ,0 
2022,성동구,32 ,9 ,2 ,6 ,6 ,20 ,2 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
2022,성동구,33 ,9 ,2 ,3 ,2 ,15 ,6 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,34 ,16 ,3 ,4 ,6 ,10 ,7 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,1 
2022,성동구,35 ,16 ,3 ,3 ,1 ,15 ,3 ,1 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
2022,성동구,36 ,12 ,2 ,6 ,2 ,14 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,37 ,14 ,5 ,5 ,1 ,9 ,3 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
2022,성동구,38 ,17 ,2 ,6 ,2 ,10 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,성동구,39 ,23 ,2 ,11 ,2 ,6 ,9 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,40 ,21 ,3 ,9 ,5 ,16 ,5 ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,41 ,35 ,8 ,10 ,5 ,9 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,42 ,24 ,4 ,3 ,7 ,6 ,8 ,7 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,0 
2022,성동구,43 ,33 ,6 ,4 ,7 ,11 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2022,성동구,44 ,26 ,1 ,10 ,4 ,9 ,4 ,5 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 
2022,성동구,45 ,33 ,5 ,10 ,3 ,8 ,12 ,7 ,1 ,0 ,0 ,0 ,0 ,2 ,1 ,0 
2022,성동구,46 ,45 ,11 ,9 ,3 ,11 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
2022,성동구,47 ,33 ,3 ,11 ,9 ,8 ,9 ,10 ,0 ,1 ,0 ,0 ,0 ,2 ,2 ,0 
2022,성동구,48 ,44 ,6 ,16 ,4 ,10 ,6 ,4 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,0 
2022,성동구,49 ,44 ,8 ,11 ,9 ,8 ,15 ,4 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,2 
2022,성동구,50 ,50 ,8 ,18 ,12 ,12 ,10 ,9 ,0 ,1 ,1 ,0 ,3 ,2 ,0 ,0 
2022,성동구,51 ,53 ,5 ,16 ,10 ,9 ,10 ,9 ,0 ,2 ,1 ,1 ,1 ,1 ,0 ,2 
